,docid,key,label_jp_long_filled,amounts_change_cls,calc_parent_key
2666850,S100AKY8,jppfs_cor:AccountsPayableFacilities,設備関係未払金,decrease_10,jppfs_cor:CurrentLiabilities
2666851,S100AKY8,jppfs_cor:ToolsFurnitureAndFixtures,工具、器具及び備品,stable,jppfs_cor:ToolsFurnitureAndFixturesNet
2666852,S100AKY8,jppfs_cor:OtherCL,その他、流動負債,decrease_20,jppfs_cor:CurrentLiabilities
2666853,S100AKY8,jpcrp030000-asr_E05263-000:DepositsReceivedForCashCollectionAndDepositServicesCL,現金護送業務用預り金,increase_20,jppfs_cor:CurrentLiabilities
2666854,S100AKY8,jppfs_cor:LongTermGuaranteeDeposited,長期預り保証金,stable,jppfs_cor:NoncurrentLiabilities
2666855,S100AKY8,jppfs_cor:BusinessConsignmentExpensesSGA,業務委託費、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2666856,S100AKY8,jppfs_cor:BuildingsAndStructures,建物及び構築物,stable,jppfs_cor:BuildingsAndStructuresNet
2666857,S100AKY8,jppfs_cor:CurrentLiabilities,流動負債,stable,jppfs_cor:Liabilities
2681920,S100AK4H,jppfs_cor:OtherIOA,その他、投資その他の資産,stable,jppfs_cor:InvestmentsAndOtherAssets
2681921,S100AK4H,jppfs_cor:InvestmentSecurities,投資有価証券,stable,jppfs_cor:InvestmentsAndOtherAssets
2681922,S100AK4H,jppfs_cor:IncomeTaxes,法人税等,increase_10,jppfs_cor:ProfitLoss
2681923,S100AK4H,jppfs_cor:DeferredTaxLiabilitiesNCL,繰延税金負債、固定負債,increase_10,jppfs_cor:NoncurrentLiabilities
2681924,S100AK4H,jppfs_cor:ExtraordinaryLoss,特別損失,decrease_20,jppfs_cor:IncomeBeforeIncomeTaxes
2681925,S100AK4H,jppfs_cor:LeaseAssetsPPE,リース資産、有形固定資産,stable,jppfs_cor:PropertyPlantAndEquipment
2681926,S100AK4H,jppfs_cor:LongTermLoansReceivable,長期貸付金,increase_20,jppfs_cor:InvestmentsAndOtherAssets
2681927,S100AK4H,jppfs_cor:ElectronicallyRecordedObligationsOperatingCL,電子記録債務、流動負債,decrease_10,jppfs_cor:CurrentLiabilities
2681928,S100AK4H,jppfs_cor:IncomeTaxesPayable,未払法人税等,stable,jppfs_cor:CurrentLiabilities
2681929,S100AK4H,jppfs_cor:CapitalSurplus,資本剰余金,stable,jppfs_cor:ShareholdersEquity
2681930,S100AK4H,jppfs_cor:RemeasurementsOfDefinedBenefitPlans,退職給付に係る調整累計額,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
2681931,S100AK4H,jppfs_cor:AdvancesReceivedOnUncompletedConstructionContractsCNS,未成工事受入金、建設業,increase_20,jppfs_cor:CurrentLiabilities
2681932,S100AK4H,jppfs_cor:LongTermLoansPayable,長期借入金,decrease_20,jppfs_cor:NoncurrentLiabilities
2681933,S100AK4H,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,stable,jppfs_cor:NonOperatingIncome
2681934,S100AK4H,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
2681935,S100AK4H,jppfs_cor:ProvisionForDirectorsRetirementBenefits,役員退職慰労引当金,decrease_10,jppfs_cor:NoncurrentLiabilities
2681936,S100AK4H,jppfs_cor:RealEstateRentNOI,不動産賃貸料、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
2681937,S100AK4H,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,stable,jppfs_cor:ValuationAndTranslationAdjustments
2681938,S100AK4H,jppfs_cor:GainOnSalesOfInvestmentSecuritiesEI,投資有価証券売却益、特別利益,new,jppfs_cor:ExtraordinaryIncome
2681939,S100AK4H,jppfs_cor:LossOnSalesAndRetirementOfNoncurrentAssetsEL,固定資産除売却損、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
2681940,S100AK4H,jppfs_cor:LossOnValuationOfInvestmentSecuritiesEL,投資有価証券評価損、特別損失,increase_10,jppfs_cor:ExtraordinaryLoss
2681941,S100AK4H,jppfs_cor:ShortTermLoansPayable,短期借入金,increase_10,jppfs_cor:CurrentLiabilities
2681942,S100AK4H,jppfs_cor:CostOfSales,売上原価,decrease_10,jppfs_cor:GrossProfit
2681943,S100AK4H,jppfs_cor:ExtraordinaryIncome,特別利益,decrease_10,jppfs_cor:IncomeBeforeIncomeTaxes
2681944,S100AK4H,jppfs_cor:NoncurrentAssets,固定資産,increase_10,jppfs_cor:Assets
2681945,S100AK4H,jppfs_cor:AssetRetirementObligationsNCL,資産除去債務、固定負債,increase_20,jppfs_cor:NoncurrentLiabilities
2681946,S100AK4H,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,increase_10,jppfs_cor:OrdinaryIncome
2681947,S100AK4H,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,increase_10,jppfs_cor:ProfitLoss
2681948,S100AK4H,jppfs_cor:NoncurrentLiabilities,固定負債,stable,jppfs_cor:Liabilities
2681949,S100AK4H,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,increase_10,jppfs_cor:NetAssets
2681950,S100AK4H,jppfs_cor:OtherCA,その他、流動資産,stable,jppfs_cor:CurrentAssets
2681951,S100AK4H,jppfs_cor:OtherCL,その他、流動負債,stable,jppfs_cor:CurrentLiabilities
2681952,S100AK4H,jppfs_cor:InvestmentsAndOtherAssets,投資その他の資産,stable,jppfs_cor:NoncurrentAssets
2681953,S100AK4H,jppfs_cor:OtherInventories,その他のたな卸資産,decrease_10,jppfs_cor:CurrentAssets
2681954,S100AK4H,jppfs_cor:CurrentAssets,流動資産,stable,jppfs_cor:Assets
2681955,S100AK4H,jpcrp030000-asr_E00049-000:ProvisionForLossOnAntiMonopolyActEL,独占禁止法関連損失引当金繰入額,increase_10,jppfs_cor:ExtraordinaryLoss
2681956,S100AK4H,jppfs_cor:GrossProfit,売上総利益又は売上総損失（△）,increase_10,jppfs_cor:OperatingIncome
2681957,S100AK4H,jppfs_cor:GainOnValuationOfDerivativesNOI,デリバティブ評価益、営業外収益,new,jppfs_cor:NonOperatingIncome
2681958,S100AK4H,jppfs_cor:ShareholdersEquity,株主資本,increase_10,jppfs_cor:NetAssets
2681959,S100AK4H,jppfs_cor:ShortTermLoansReceivable,短期貸付金,increase_20,jppfs_cor:CurrentAssets
2681960,S100AK4H,jppfs_cor:CurrentLiabilities,流動負債,stable,jppfs_cor:Liabilities
2681961,S100AK4H,jppfs_cor:ConstructionInProgress,建設仮勘定,increase_20,jppfs_cor:PropertyPlantAndEquipment
2681962,S100AK4H,jppfs_cor:GainOnSalesOfNoncurrentAssetsEI,固定資産売却益、特別利益,decrease_20,jppfs_cor:ExtraordinaryIncome
2681963,S100AK4H,jppfs_cor:LeaseReceivablesAndInvestmentAssetsCA,リース債権及びリース投資資産、流動資産,decrease_10,jppfs_cor:CurrentAssets
2681964,S100AK4H,jppfs_cor:OtherNCL,その他、固定負債,stable,jppfs_cor:NoncurrentLiabilities
2681965,S100AK4H,jppfs_cor:GuaranteeCommissionNOE,支払保証料、営業外費用,decrease_10,jppfs_cor:NonOperatingExpenses
2681966,S100AK4H,jppfs_cor:ProvisionForBonuses,賞与引当金,increase_10,jppfs_cor:CurrentLiabilities
2681967,S100AK4H,jppfs_cor:ProfitLossAttributableToOwnersOfParent,親会社株主に帰属する当期純利益又は親会社株主に帰属する当期純損失（△）,increase_10,not_common_account
2681968,S100AK4H,jppfs_cor:AllowanceForDoubtfulAccountsCA,貸倒引当金、流動資産、一括控除,stable,jppfs_cor:CurrentAssets
2681969,S100AK4H,jppfs_cor:ProfitLossAttributableToNonControllingInterests,非支配株主に帰属する当期純利益又は非支配株主に帰属する当期純損失（△）,increase_20,not_common_account
2681970,S100AK4H,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,stable,jppfs_cor:IncomeTaxes
2681971,S100AK4H,jppfs_cor:RealEstateForSaleAndDevelopmentProjectsInProgressCNS,たな卸不動産、建設業,stable,jppfs_cor:CurrentAssets
2681972,S100AK4H,jppfs_cor:NotesReceivableAccountsReceivableFromCompletedConstructionContractsAndOtherCNS,受取手形・完成工事未収入金等、建設業,stable,jppfs_cor:CurrentAssets
2681973,S100AK4H,jppfs_cor:MachineryEquipmentAndVehicles,機械装置及び運搬具,stable,jppfs_cor:PropertyPlantAndEquipment
2681974,S100AK4H,jppfs_cor:IntangibleAssets,無形固定資産,stable,jppfs_cor:NoncurrentAssets
2681975,S100AK4H,jppfs_cor:CashAndDeposits,現金及び預金,decrease_10,jppfs_cor:CurrentAssets
2681976,S100AK4H,jppfs_cor:NetSales,売上高,stable,jppfs_cor:GrossProfit
2681977,S100AK4H,jppfs_cor:OtherNOI,その他、営業外収益,decrease_10,jppfs_cor:NonOperatingIncome
2681978,S100AK4H,jppfs_cor:RetainedEarnings,利益剰余金,increase_10,jppfs_cor:ShareholdersEquity
2681979,S100AK4H,jppfs_cor:AccumulatedDepreciationPPEByGroup,減価償却累計額、有形固定資産、一括控除,stable,jppfs_cor:PropertyPlantAndEquipment
2681980,S100AK4H,jppfs_cor:NetDefinedBenefitLiability,退職給付に係る負債,stable,jppfs_cor:NoncurrentLiabilities
2681981,S100AK4H,jppfs_cor:RentExpensesOnRealEstatesNOE,不動産賃貸費用、営業外費用,stable,jppfs_cor:NonOperatingExpenses
2681982,S100AK4H,jppfs_cor:Liabilities,負債,stable,jppfs_cor:LiabilitiesAndNetAssets
2681983,S100AK4H,jppfs_cor:DeferredGainsOrLossesOnHedges,繰延ヘッジ損益,decrease_20,jppfs_cor:ValuationAndTranslationAdjustments
2681984,S100AK4H,jppfs_cor:AllowanceForDoubtfulAccountsIOAByGroup,貸倒引当金、投資その他の資産、一括控除,stable,jppfs_cor:InvestmentsAndOtherAssets
2681985,S100AK4H,jppfs_cor:DeferredTaxAssetsIOA,繰延税金資産、投資その他の資産,increase_10,jppfs_cor:InvestmentsAndOtherAssets
2681986,S100AK4H,jppfs_cor:NotesPayableAccountsPayableForConstructionContractsAndOtherCNS,支払手形・工事未払金等、建設業,stable,jppfs_cor:CurrentLiabilities
2681987,S100AK4H,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,increase_10,jppfs_cor:IncomeBeforeIncomeTaxes
2681988,S100AK4H,jppfs_cor:ImpairmentLossEL,減損損失、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
2681989,S100AK4H,jppfs_cor:BuildingsAndStructures,建物及び構築物,increase_10,jppfs_cor:PropertyPlantAndEquipment
2681990,S100AK4H,jppfs_cor:ToolsFurnitureAndFixtures,工具、器具及び備品,stable,jppfs_cor:PropertyPlantAndEquipment
2681991,S100AK4H,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,increase_10,top_account
2681992,S100AK4H,jppfs_cor:DeferredTaxAssetsCA,繰延税金資産、流動資産,decrease_10,jppfs_cor:CurrentAssets
2681993,S100AK4H,jppfs_cor:ProvisionForWarrantiesForCompletedConstruction,完成工事補償引当金,decrease_10,jppfs_cor:CurrentLiabilities
2681994,S100AK4H,jppfs_cor:CostsOnUncompletedConstructionContractsCNS,未成工事支出金、建設業,increase_10,jppfs_cor:CurrentAssets
2681995,S100AK4H,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,stable,jppfs_cor:OperatingIncome
2681996,S100AK4H,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,increase_10,jppfs_cor:NoncurrentAssets
2681997,S100AK4H,jppfs_cor:OtherEL,その他、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
2681998,S100AK4H,jppfs_cor:NonOperatingExpenses,営業外費用,decrease_10,jppfs_cor:OrdinaryIncome
2681999,S100AK4H,jppfs_cor:InterestIncomeNOI,受取利息、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2682000,S100AK4H,jppfs_cor:InterestExpensesNOE,支払利息、営業外費用,increase_20,jppfs_cor:NonOperatingExpenses
2682001,S100AK4H,jpcrp030000-asr_E00049-000:ProvisionForLossOnAntiMonopolyActCL,独占禁止法関連損失引当金,increase_20,jppfs_cor:CurrentLiabilities
2682002,S100AK4H,jppfs_cor:ProvisionForLossOnConstructionContracts,工事損失引当金,decrease_20,jppfs_cor:CurrentLiabilities
2682003,S100AK4H,jppfs_cor:NonOperatingIncome,営業外収益,increase_10,jppfs_cor:OrdinaryIncome
2682004,S100AK4H,jppfs_cor:TreasuryStock,自己株式,increase_10,jppfs_cor:ShareholdersEquity
2682005,S100AK4H,jppfs_cor:ForeignExchangeLossesNOE,為替差損、営業外費用,new,jppfs_cor:NonOperatingExpenses
2682006,S100AK4H,jppfs_cor:CapitalStock,資本金,stable,jppfs_cor:ShareholdersEquity
2682007,S100AK4H,jpcrp030000-asr_E00049-000:LossOnDissolutionOfEmployeesPensionFundEL,厚生年金基金解散損失,new,jppfs_cor:ExtraordinaryLoss
2682008,S100AK4H,jppfs_cor:EquityInEarningsOfAffiliatesNOI,持分法による投資利益、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
2682009,S100AK4H,jppfs_cor:OtherNOE,その他、営業外費用,increase_20,jppfs_cor:NonOperatingExpenses
2682010,S100AK4H,jppfs_cor:IncomeTaxesDeferred,法人税等調整額,decrease_20,jppfs_cor:IncomeTaxes
2699767,S100AJ4I,jppfs_cor:GrossProfit,売上総利益又は売上総損失（△）,increase_10,jppfs_cor:OperatingIncome
2699768,S100AJ4I,jppfs_cor:Structures,構築物,stable,jppfs_cor:StructuresNet
2699769,S100AJ4I,jppfs_cor:EndingFinishedGoodsCOS,製品期末たな卸高、売上原価,increase_10,jppfs_cor:CostOfFinishedGoodsSold
2699770,S100AJ4I,jppfs_cor:LongTermPrepaidExpenses,長期前払費用,stable,jppfs_cor:InvestmentsAndOtherAssets
2699771,S100AJ4I,jppfs_cor:InvestmentSecurities,投資有価証券,increase_10,jppfs_cor:InvestmentsAndOtherAssets
2699772,S100AJ4I,jppfs_cor:LossOnInsuranceCancellationNOE,保険解約損、営業外費用,new,jppfs_cor:NonOperatingExpenses
2699773,S100AJ4I,jppfs_cor:WorkInProcess,仕掛品,decrease_10,jppfs_cor:CurrentAssets
2699774,S100AJ4I,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,stable,jppfs_cor:OperatingIncome
2699775,S100AJ4I,jppfs_cor:OtherSGA,その他、販売費及び一般管理費,stable,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699776,S100AJ4I,jppfs_cor:HaulageExpensesSGA,運搬費、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699777,S100AJ4I,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,increase_20,jppfs_cor:ProfitLoss
2699778,S100AJ4I,jppfs_cor:InterestOnSecuritiesNOI,有価証券利息、営業外収益,new,jppfs_cor:NonOperatingIncome
2699779,S100AJ4I,jppfs_cor:NetSales,売上高,stable,jppfs_cor:GrossProfit
2699780,S100AJ4I,jppfs_cor:AccumulatedDepreciationVehicles,減価償却累計額、車両運搬具,stable,jppfs_cor:VehiclesNet
2699781,S100AJ4I,jppfs_cor:Vehicles,車両運搬具,stable,jppfs_cor:VehiclesNet
2699782,S100AJ4I,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,stable,jppfs_cor:NoncurrentAssets
2699783,S100AJ4I,jppfs_cor:ProvisionForDirectorsBonuses,役員賞与引当金,increase_20,jppfs_cor:CurrentLiabilities
2699784,S100AJ4I,jppfs_cor:IncomeTaxesPayable,未払法人税等,decrease_10,jppfs_cor:CurrentLiabilities
2699785,S100AJ4I,jppfs_cor:RawMaterialsAndSupplies,原材料及び貯蔵品,increase_10,jppfs_cor:CurrentAssets
2699786,S100AJ4I,jppfs_cor:ProvisionForDirectorsRetirementBenefits,役員退職慰労引当金,increase_10,jppfs_cor:NoncurrentLiabilities
2699787,S100AJ4I,jppfs_cor:ProvisionForDirectorsRetirementBenefitsSGA,役員退職慰労引当金繰入額、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699788,S100AJ4I,jppfs_cor:IntangibleAssets,無形固定資産,decrease_10,jppfs_cor:NoncurrentAssets
2699789,S100AJ4I,jppfs_cor:CurrentLiabilities,流動負債,decrease_10,jppfs_cor:Liabilities
2699790,S100AJ4I,jppfs_cor:LegalCapitalSurplus,資本準備金,stable,jppfs_cor:CapitalSurplus
2699791,S100AJ4I,jppfs_cor:InsurancePremiumsRefundedCancellationNOI,保険解約返戻金、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
2699792,S100AJ4I,jppfs_cor:GeneralReserve,別途積立金,stable,jppfs_cor:RetainedEarnings
2699793,S100AJ4I,jppfs_cor:AccumulatedDepreciationLeaseAssetsPPE,減価償却累計額、リース資産、有形固定資産,increase_20,jppfs_cor:LeaseAssetsNetPPE
2699794,S100AJ4I,jppfs_cor:PrepaidExpenses,前払費用,increase_20,jppfs_cor:CurrentAssets
2699795,S100AJ4I,jppfs_cor:LossOnRetirementOfNoncurrentAssetsEL,固定資産除却損、特別損失,new,jppfs_cor:ExtraordinaryLoss
2699796,S100AJ4I,jppfs_cor:MachineryAndEquipment,機械及び装置,stable,jppfs_cor:MachineryAndEquipmentNet
2699797,S100AJ4I,jppfs_cor:AccruedExpenses,未払費用,stable,jppfs_cor:CurrentLiabilities
2699798,S100AJ4I,jppfs_cor:InsuranceIncomeNOI,受取保険金、営業外収益,new,jppfs_cor:NonOperatingIncome
2699799,S100AJ4I,jppfs_cor:LeaseObligationsCL,リース債務、流動負債,stable,jppfs_cor:CurrentLiabilities
2699800,S100AJ4I,jppfs_cor:MiscellaneousIncomeNOI,雑収入、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2699801,S100AJ4I,jpcrp030000-asr_E00497-000:HandicappedEmploymentFeeNOE,障害者雇用納付金,increase_10,jppfs_cor:NonOperatingExpenses
2699802,S100AJ4I,jppfs_cor:AccumulatedDepreciationToolsFurnitureAndFixtures,減価償却累計額、工具、器具及び備品,increase_10,jppfs_cor:ToolsFurnitureAndFixturesNet
2699803,S100AJ4I,jppfs_cor:ProvisionForDirectorsBonusesSGA,役員賞与引当金繰入額、販売費及び一般管理費,increase_20,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699804,S100AJ4I,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,increase_20,jppfs_cor:IncomeTaxes
2699805,S100AJ4I,jppfs_cor:DeferredTaxLiabilitiesNCL,繰延税金負債、固定負債,increase_10,jppfs_cor:NoncurrentLiabilities
2699806,S100AJ4I,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
2699807,S100AJ4I,jppfs_cor:CostOfProductsManufactured,当期製品製造原価,stable,jppfs_cor:TotalBeginningFinishedGoodsAndCostOfProductsManufacturedForThePeriod
2699808,S100AJ4I,jppfs_cor:PurchaseOfFinishedGoodsCOS,当期製品仕入高、売上原価,increase_10,jppfs_cor:TotalBeginningFinishedGoodsAndCostOfProductsManufacturedForThePeriod
2699809,S100AJ4I,jppfs_cor:GainOnSalesOfGolfMembershipsEI,ゴルフ会員権売却益、特別利益,new,jppfs_cor:ExtraordinaryIncome
2699810,S100AJ4I,jppfs_cor:MiscellaneousLossNOE,雑損失、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
2699811,S100AJ4I,jppfs_cor:DeferredTaxAssetsCA,繰延税金資産、流動資産,increase_20,jppfs_cor:CurrentAssets
2699812,S100AJ4I,jppfs_cor:RetirementBenefitExpensesSGA,退職給付費用、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699813,S100AJ4I,jppfs_cor:WelfareExpensesSGA,福利厚生費、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699814,S100AJ4I,jppfs_cor:CurrentAssets,流動資産,increase_10,jppfs_cor:Assets
2699815,S100AJ4I,jppfs_cor:DirectorsCompensationsSGA,役員報酬、販売費及び一般管理費,increase_20,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699816,S100AJ4I,jppfs_cor:AccruedConsumptionTaxes,未払消費税等,decrease_20,jppfs_cor:CurrentLiabilities
2699817,S100AJ4I,jppfs_cor:ShareholdersEquity,株主資本,stable,jppfs_cor:NetAssets
2699818,S100AJ4I,jppfs_cor:NotesPayableTrade,支払手形,decrease_10,jppfs_cor:CurrentLiabilities
2699819,S100AJ4I,jppfs_cor:NoncurrentLiabilities,固定負債,increase_10,jppfs_cor:Liabilities
2699820,S100AJ4I,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,increase_20,jppfs_cor:NetAssets
2699821,S100AJ4I,jppfs_cor:Software,ソフトウエア,decrease_10,jppfs_cor:IntangibleAssets
2699822,S100AJ4I,jppfs_cor:CashAndDeposits,現金及び預金,decrease_20,jppfs_cor:CurrentAssets
2699823,S100AJ4I,jppfs_cor:IncomeTaxes,法人税等,decrease_20,jppfs_cor:ProfitLoss
2699824,S100AJ4I,jppfs_cor:AdvertisingExpensesSGA,広告宣伝費、販売費及び一般管理費,stable,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699825,S100AJ4I,jppfs_cor:ExtraordinaryIncome,特別利益,decrease_20,jppfs_cor:IncomeBeforeIncomeTaxes
2699826,S100AJ4I,jppfs_cor:ReserveForSpecialDepreciation,特別償却準備金,decrease_20,jppfs_cor:RetainedEarnings
2699827,S100AJ4I,jppfs_cor:NoncurrentAssets,固定資産,stable,jppfs_cor:Assets
2699828,S100AJ4I,jppfs_cor:DepreciationSGA,減価償却費、販売費及び一般管理費,decrease_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699829,S100AJ4I,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,increase_20,jppfs_cor:OrdinaryIncome
2699830,S100AJ4I,jppfs_cor:ProvisionForRetirementBenefits,退職給付引当金,increase_10,jppfs_cor:NoncurrentLiabilities
2699831,S100AJ4I,jppfs_cor:AccountsReceivableOther,未収入金,decrease_10,jppfs_cor:CurrentAssets
2699832,S100AJ4I,jppfs_cor:RetainedEarningsBroughtForward,繰越利益剰余金,increase_20,jppfs_cor:RetainedEarnings
2699833,S100AJ4I,jppfs_cor:CostOfFinishedGoodsSold,製品売上原価,stable,jppfs_cor:GrossProfit
2699834,S100AJ4I,jppfs_cor:AccountsPayableTrade,買掛金,decrease_10,jppfs_cor:CurrentLiabilities
2699835,S100AJ4I,jppfs_cor:NonOperatingExpenses,営業外費用,increase_20,jppfs_cor:OrdinaryIncome
2699836,S100AJ4I,jppfs_cor:DepositsReceived,預り金,increase_20,jppfs_cor:CurrentLiabilities
2699837,S100AJ4I,jppfs_cor:AccumulatedDepreciationBuildings,減価償却累計額、建物,increase_10,jppfs_cor:BuildingsNet
2699838,S100AJ4I,jppfs_cor:TreasuryStock,自己株式,stable,jppfs_cor:ShareholdersEquity
2699839,S100AJ4I,jppfs_cor:SalariesAllowancesAndBonusesSGA,給料手当及び賞与、販売費及び一般管理費,stable,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699840,S100AJ4I,jppfs_cor:ProvisionForBonusesSGA,賞与引当金繰入額、販売費及び一般管理費,stable,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699841,S100AJ4I,jppfs_cor:CapitalSurplus,資本剰余金,stable,jppfs_cor:ShareholdersEquity
2699842,S100AJ4I,jppfs_cor:LongTermLoansReceivableFromEmployees,従業員に対する長期貸付金,decrease_20,jppfs_cor:InvestmentsAndOtherAssets
2699843,S100AJ4I,jppfs_cor:InterestIncomeNOI,受取利息、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
2699844,S100AJ4I,jppfs_cor:Liabilities,負債,stable,jppfs_cor:LiabilitiesAndNetAssets
2699845,S100AJ4I,jppfs_cor:OtherIOA,その他、投資その他の資産,stable,jppfs_cor:InvestmentsAndOtherAssets
2699846,S100AJ4I,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,increase_20,jppfs_cor:ValuationAndTranslationAdjustments
2699847,S100AJ4I,jpcrp030000-asr_E00497-000:SellingSGA,販促費,stable,jppfs_cor:SellingGeneralAndAdministrativeExpenses
2699848,S100AJ4I,jppfs_cor:ReserveForAdvancedDepreciationOfNoncurrentAssets,固定資産圧縮積立金,stable,jppfs_cor:RetainedEarnings
2699849,S100AJ4I,jppfs_cor:Buildings,建物,stable,jppfs_cor:BuildingsNet
2699850,S100AJ4I,jppfs_cor:LegalRetainedEarnings,利益準備金,stable,jppfs_cor:RetainedEarnings
2699851,S100AJ4I,jppfs_cor:ProvisionForBonuses,賞与引当金,increase_10,jppfs_cor:CurrentLiabilities
2699852,S100AJ4I,jppfs_cor:AccountsReceivableTrade,売掛金,stable,jppfs_cor:CurrentAssets
2699853,S100AJ4I,jppfs_cor:ToolsFurnitureAndFixtures,工具、器具及び備品,stable,jppfs_cor:ToolsFurnitureAndFixturesNet
2699854,S100AJ4I,jppfs_cor:LeaseObligationsNCL,リース債務、固定負債,decrease_10,jppfs_cor:NoncurrentLiabilities
2699855,S100AJ4I,jppfs_cor:InterestExpensesNOE,支払利息、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
2699856,S100AJ4I,jppfs_cor:LeaseAssetsPPE,リース資産、有形固定資産,stable,jppfs_cor:LeaseAssetsNetPPE
2699857,S100AJ4I,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,increase_20,jppfs_cor:IncomeBeforeIncomeTaxes
2699858,S100AJ4I,jppfs_cor:BeginningFinishedGoodsCOS,製品期首たな卸高、売上原価,decrease_10,jppfs_cor:TotalBeginningFinishedGoodsAndCostOfProductsManufacturedForThePeriod
2699859,S100AJ4I,jppfs_cor:InvestmentsInCapital,出資金,stable,jppfs_cor:InvestmentsAndOtherAssets
2699860,S100AJ4I,jppfs_cor:RetainedEarnings,利益剰余金,increase_10,jppfs_cor:ShareholdersEquity
2699861,S100AJ4I,jppfs_cor:ExtraordinaryLoss,特別損失,new,jppfs_cor:IncomeBeforeIncomeTaxes
2699862,S100AJ4I,jppfs_cor:InvestmentsAndOtherAssets,投資その他の資産,increase_10,jppfs_cor:NoncurrentAssets
2699863,S100AJ4I,jppfs_cor:AccumulatedDepreciationMachineryAndEquipment,減価償却累計額、機械及び装置,increase_10,jppfs_cor:MachineryAndEquipmentNet
2699864,S100AJ4I,jppfs_cor:OtherCA,その他、流動資産,increase_20,jppfs_cor:CurrentAssets
2699865,S100AJ4I,jppfs_cor:MerchandiseAndFinishedGoods,商品及び製品,increase_10,jppfs_cor:CurrentAssets
2699866,S100AJ4I,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
2699867,S100AJ4I,jppfs_cor:AccumulatedDepreciationStructures,減価償却累計額、構築物,increase_10,jppfs_cor:StructuresNet
2699868,S100AJ4I,jppfs_cor:AccountsPayableOther,未払金,increase_10,jppfs_cor:CurrentLiabilities
2699869,S100AJ4I,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,increase_20,top_account
2699870,S100AJ4I,jppfs_cor:OtherIA,その他、無形固定資産,decrease_10,jppfs_cor:IntangibleAssets
2699871,S100AJ4I,jppfs_cor:TotalBeginningFinishedGoodsAndCostOfProductsManufacturedForThePeriod,合計、製品期首たな卸高及び当期製品製造原価,stable,jppfs_cor:CostOfFinishedGoodsSold
2699872,S100AJ4I,jppfs_cor:ShortTermInvestmentSecurities,有価証券,new,jppfs_cor:CurrentAssets
